Node Number	Directional Deformation (m)
1	0.
2	0.
3	0.
4	0.
5	-2.5e-003
6	-9.9714e-003
7	-2.1052e-002
8	-3.485e-002
9	-5.0701e-002
10	-6.8108e-002
11	-8.6694e-002
12	-0.10617
13	-0.12632
14	-0.14696
15	-0.16797
16	-0.18923
17	-0.21067
18	-0.23222
19	-0.25382
20	-0.27544
21	-0.29705
22	-0.3186
23	-0.34009
24	-0.36148
25	-0.38278
26	-0.40395
27	-0.42498
28	-0.44587
29	-0.46661
30	-0.48717
31	-0.50756
32	-0.52777
33	-0.54778
34	-0.56759
35	-0.58719
36	-0.60657
37	-0.62573
38	-0.64466
39	-0.66334
40	-0.68178
41	-0.69996
42	-0.71788
43	-0.73554
44	-0.75292
45	-0.77002
46	-0.78683
47	-0.80335
48	-0.81957
49	-0.83548
50	-0.85108
51	-0.86636
52	-0.88132
53	-0.89595
54	-0.91025
55	-0.9242
56	-0.93781
57	-0.95108
58	-0.96398
59	-0.97653
60	-0.98871
61	-1.0005
62	-1.012
63	-1.023
64	-1.0337
65	-1.044
66	-1.0539
67	-1.0634
68	-1.0725
69	-1.0813
70	-1.0896
71	-1.0975
72	-1.105
73	-1.1121
74	-1.1188
75	-1.1251
76	-1.131
77	-1.1364
78	-1.1415
79	-1.1462
80	-1.1504
81	-1.1543
82	-1.1578
83	-1.161
84	-1.1638
85	-1.1662
86	-1.1684
87	-1.1704
88	-1.1721
89	0.
90	-1.1738
91	0.
92	0.
93	0.
94	0.
95	0.
96	0.
97	0.
98	-2.5e-003
99	-9.9714e-003
100	-2.1052e-002
101	-3.485e-002
102	-5.0701e-002
103	-6.8108e-002
104	-8.6694e-002
105	-0.10617
106	-0.12632
107	-0.14696
108	-0.16797
109	-0.18923
110	-0.21067
111	-0.23222
112	-0.25382
113	-0.27544
114	-0.29705
115	-0.3186
116	-0.34009
117	-0.36148
118	-0.38278
119	-0.40395
120	-0.42498
121	-0.44587
122	-0.46661
123	-0.48717
124	-0.50756
125	-0.52777
126	-0.54778
127	-0.56759
128	-0.58719
129	-0.60657
130	-0.62573
131	-0.64466
132	-0.66334
133	-0.68178
134	-0.69996
135	-0.71788
136	-0.73554
137	-0.75292
138	-0.77002
139	-0.78683
