Node Number	Directional Deformation (m)
1	0.
2	0.
3	0.
4	0.
5	3.608e-004
6	7.7749e-004
7	7.1051e-004
8	5.0305e-004
9	3.0539e-004
10	1.5518e-004
11	9.6124e-005
12	4.7366e-005
13	2.3684e-004
14	5.3219e-004
15	7.9559e-004
16	1.0251e-003
17	1.166e-003
18	1.2073e-003
19	1.2137e-003
20	1.0277e-003
21	6.9916e-004
22	2.5977e-004
23	-1.5353e-004
24	-5.4393e-004
25	-8.0426e-004
26	-9.1018e-004
27	-9.3542e-004
28	-8.6019e-004
29	-6.8047e-004
30	-4.4513e-004
31	-1.3444e-004
32	2.6551e-004
33	8.3454e-004
34	1.5316e-003
35	2.2742e-003
36	3.0317e-003
37	3.8161e-003
38	4.4407e-003
39	4.8264e-003
40	5.0501e-003
41	5.0208e-003
42	4.7118e-003
43	4.2284e-003
44	3.5628e-003
45	2.7906e-003
46	2.0109e-003
47	1.3594e-003
48	8.9307e-004
49	5.5207e-004
50	3.6662e-004
51	3.4209e-004
52	4.5576e-004
53	7.3275e-004
54	1.0747e-003
55	1.5067e-003
56	1.896e-003
57	2.2431e-003
58	2.5157e-003
59	2.8153e-003
60	3.1512e-003
61	3.402e-003
62	3.5153e-003
63	3.489e-003
64	3.2406e-003
65	2.8349e-003
66	2.325e-003
67	1.7446e-003
68	1.122e-003
69	4.8395e-004
70	-9.3596e-005
71	-5.7904e-004
72	-9.3753e-004
73	-1.202e-003
74	-1.4154e-003
75	-1.5341e-003
76	-1.6364e-003
77	-1.7614e-003
78	-1.8759e-003
79	-1.9565e-003
80	-1.9972e-003
81	-2.0364e-003
82	-2.0756e-003
83	-2.0669e-003
84	-2.0783e-003
85	-1.9959e-003
86	-1.817e-003
87	-1.6415e-003
88	-1.4753e-003
89	0.
90	-1.4132e-003
91	0.
92	0.
93	0.
94	0.
95	0.
96	0.
97	0.
98	-3.7107e-004
99	-9.0954e-004
100	-1.0818e-003
101	-1.2254e-003
102	-1.3109e-003
103	-1.3157e-003
104	-1.2511e-003
105	-1.1762e-003
106	-8.4509e-004
107	-4.2089e-004
108	-1.6747e-007
109	3.5512e-004
110	6.1236e-004
111	7.9586e-004
112	9.0836e-004
113	8.6326e-004
